  QueueTimes | ServiceTimes | SojournTimes
       0.091 |      378.748 |      378.839
       0.109 |     1081.128 |     1081.237
       0.101 |     2623.423 |     2623.523
       0.086 |     1104.789 |     1104.875
       0.095 |      670.658 |      670.752
       0.127 |      296.577 |      296.704
       0.130 |     2437.285 |     2437.416
       0.093 |      346.600 |      346.693
       0.088 |      616.749 |      616.837
     346.274 |      654.562 |     1000.836
     399.014 |      713.174 |     1112.188
       0.076 |      446.627 |      446.703
       0.124 |     1130.703 |     1130.827
       0.105 |      196.506 |      196.611
       0.082 |      709.449 |      709.530
       0.125 |      883.312 |      883.436
       0.132 |     1535.397 |     1535.530
       0.099 |     1191.631 |     1191.730
       0.073 |      932.405 |      932.478
       0.102 |      950.108 |      950.210
       0.117 |      787.533 |      787.650
       0.104 |      449.275 |      449.380
       0.086 |      786.495 |      786.581
       0.079 |      694.631 |      694.710
      24.570 |      444.447 |      469.017
       0.089 |     1814.331 |     1814.419
       2.573 |      452.637 |      455.210
       6.339 |      383.030 |      389.369
       0.082 |      454.930 |      455.013
       0.119 |     1913.470 |     1913.589
       0.103 |     1951.457 |     1951.560
     472.288 |     2861.479 |     3333.767
       0.089 |     1802.982 |     1803.071
       0.077 |      600.017 |      600.094
       0.103 |     1131.944 |     1132.047
       0.105 |     1639.068 |     1639.173
     397.143 |     2928.586 |     3325.728
       0.070 |     1402.264 |     1402.333
       0.078 |      300.431 |      300.509
       0.079 |      737.592 |      737.671
       0.072 |      898.337 |      898.408
       0.166 |     3497.985 |     3498.151
     418.484 |     3322.808 |     3741.291
       0.097 |      322.206 |      322.303
       0.088 |      391.925 |      392.014
       0.104 |     1532.434 |     1532.538
       0.087 |     1641.572 |     1641.660
       0.093 |      598.597 |      598.690
       0.082 |     1227.424 |     1227.506
       0.093 |     1661.680 |     1661.774
       0.082 |     1795.822 |     1795.904
       0.109 |     1162.460 |     1162.570
       0.083 |     1826.778 |     1826.861
       0.098 |     1711.798 |     1711.895
       0.110 |     1475.760 |     1475.870
       0.086 |     2498.453 |     2498.539
       0.101 |      982.483 |      982.585
       0.099 |     1352.032 |     1352.131
       0.078 |     2168.161 |     2168.238
       0.083 |      412.891 |      412.974
       0.107 |      481.382 |      481.489
       0.088 |     2636.947 |     2637.035
       0.107 |      819.770 |      819.877
       0.094 |     3337.792 |     3337.886
       0.073 |     2097.809 |     2097.882
       0.096 |      963.344 |      963.439
       0.113 |      985.873 |      985.985
       0.113 |      491.006 |      491.118
       0.078 |     3177.061 |     3177.139
       0.077 |     2815.325 |     2815.402
       0.110 |     3276.137 |     3276.247
       0.111 |      213.925 |      214.036
       0.108 |      215.262 |      215.370
       0.068 |     1510.019 |     1510.087
       0.091 |     1416.343 |     1416.434
       0.094 |     3021.427 |     3021.521
       0.116 |     4308.754 |     4308.870
       0.073 |     1328.663 |     1328.736
       0.090 |      495.635 |      495.726
       0.098 |      276.183 |      276.281
       0.087 |      691.900 |      691.987
       0.114 |      889.058 |      889.172
       0.086 |     1086.144 |     1086.231
       0.102 |      510.811 |      510.912
       0.121 |      906.231 |      906.352
       0.071 |      590.234 |      590.304
       0.104 |     2346.291 |     2346.395
       0.083 |     1277.709 |     1277.793
       0.110 |      607.313 |      607.423
       0.091 |      450.080 |      450.171
       0.125 |      628.052 |      628.177
       0.098 |     2653.418 |     2653.516
       0.079 |     2036.708 |     2036.786
       0.113 |      958.989 |      959.102
       0.081 |     1252.755 |     1252.836
       0.098 |      787.359 |      787.457
       0.123 |      931.758 |      931.881
       0.075 |     1333.965 |     1334.040
       0.090 |     1387.259 |     1387.348
       0.102 |     2627.254 |     2627.356
       0.089 |     1708.166 |     1708.255
       0.087 |      553.969 |      554.055
       0.162 |      975.525 |      975.687
       0.107 |      593.647 |      593.754
       0.089 |     1344.067 |     1344.156
       0.095 |     1944.468 |     1944.563
       0.111 |     1611.464 |     1611.575
       0.076 |     2384.651 |     2384.727
       0.118 |     2000.542 |     2000.660
       0.067 |     1161.441 |     1161.509
       0.120 |     1209.495 |     1209.615
       0.082 |     1287.810 |     1287.892
       0.088 |      413.192 |      413.280
       0.096 |     1145.666 |     1145.762
       0.091 |      773.782 |      773.872
       0.093 |      652.083 |      652.176
       0.123 |     1183.869 |     1183.991
       0.109 |      570.522 |      570.631
       0.081 |     2218.910 |     2218.991
     143.617 |     1584.762 |     1728.379
       0.105 |      214.071 |      214.176
       0.094 |      703.321 |      703.416
       0.320 |     2018.575 |     2018.895
       0.083 |      233.012 |      233.095
       0.107 |     1990.611 |     1990.718
       0.125 |      403.731 |      403.855
       0.090 |      790.168 |      790.258
       6.379 |      981.388 |      987.766
       0.109 |     1300.938 |     1301.046
       0.085 |      403.950 |      404.036
       0.102 |      585.015 |      585.117
       0.125 |      159.428 |      159.553
       0.113 |      553.006 |      553.119
       0.097 |     1607.007 |     1607.104
       0.120 |     2019.116 |     2019.236
       0.079 |     1700.246 |     1700.325
       0.078 |      935.711 |      935.789
       0.062 |     1492.292 |     1492.354
       0.082 |     1123.896 |     1123.977
       0.099 |     3538.504 |     3538.603
       0.071 |     1016.553 |     1016.624
       0.099 |      543.789 |      543.889
       0.091 |     1260.153 |     1260.244
       0.080 |     2092.819 |     2092.898
       0.081 |     1074.561 |     1074.642
       0.128 |     1556.068 |     1556.196
       0.099 |      406.840 |      406.939
       0.099 |     1699.229 |     1699.328
       0.110 |      677.104 |      677.213
       0.115 |     1214.457 |     1214.572
       0.104 |     1421.666 |     1421.771
       0.071 |     1580.518 |     1580.590
       0.073 |      884.361 |      884.434
       0.100 |     2533.394 |     2533.494
       0.083 |     1228.963 |     1229.046
       0.080 |      483.200 |      483.280
       0.099 |      649.519 |      649.618
       0.085 |      658.623 |      658.708
       0.080 |     1626.059 |     1626.139
       0.075 |      966.592 |      966.666
       0.117 |      911.568 |      911.685
       0.098 |     1214.099 |     1214.197
       0.090 |     1174.385 |     1174.475
       0.082 |      713.162 |      713.244
       0.110 |      523.135 |      523.245
       0.109 |     1608.498 |     1608.607
       0.072 |      901.112 |      901.185
       0.098 |     2739.434 |     2739.532
       0.074 |     1315.209 |     1315.283
       0.126 |     2212.085 |     2212.211
       0.106 |     1701.035 |     1701.141
       0.074 |      917.849 |      917.923
       0.066 |      845.055 |      845.121
       0.111 |      780.066 |      780.178
       0.095 |      917.750 |      917.846
       0.090 |     1007.361 |     1007.451
       0.079 |     1848.213 |     1848.293
       0.087 |     1631.141 |     1631.228
       0.083 |      873.151 |      873.233
       0.090 |     1119.944 |     1120.034
       0.103 |     2311.589 |     2311.692
       0.086 |     2142.832 |     2142.918
       0.083 |     3504.695 |     3504.777
       0.081 |      872.056 |      872.137
       0.100 |      776.503 |      776.603
       0.077 |     1014.354 |     1014.432
       0.075 |      814.056 |      814.132
       0.089 |     1449.759 |     1449.848
       0.074 |     1314.475 |     1314.549
       0.110 |     1577.964 |     1578.073
       0.092 |      862.161 |      862.253
       0.091 |     1658.388 |     1658.479
       0.083 |     1824.480 |     1824.563
      36.141 |     1649.087 |     1685.228
       0.077 |      719.705 |      719.782
       0.082 |     2791.660 |     2791.742
       0.076 |      953.636 |      953.712
       0.095 |     2694.933 |     2695.028
       0.080 |     1641.737 |     1641.817
       0.100 |     1357.377 |     1357.477
       0.106 |      595.300 |      595.406
       0.089 |     2910.970 |     2911.060
       0.088 |     1397.792 |     1397.880
       0.094 |     2937.322 |     2937.416
       0.080 |      971.104 |      971.184
       0.081 |     1255.043 |     1255.124
       0.119 |     3565.710 |     3565.830
       0.107 |      601.618 |      601.725
       0.116 |      591.385 |      591.501
       0.104 |      413.074 |      413.179
       0.078 |     2082.360 |     2082.438
       0.067 |     2282.650 |     2282.717
       0.078 |     1236.269 |     1236.348
       0.121 |      652.266 |      652.387
       0.084 |     2140.508 |     2140.592
       0.072 |      315.677 |      315.748
       0.101 |      554.676 |      554.777
       0.118 |      535.250 |      535.367
       0.106 |      366.878 |      366.984
       0.121 |      482.995 |      483.116
       0.087 |      844.449 |      844.535
       0.099 |     1170.486 |     1170.585
       0.103 |      473.017 |      473.120
       0.103 |      634.633 |      634.736
       0.108 |      566.287 |      566.395
       0.106 |      621.447 |      621.553
       0.102 |     1800.794 |     1800.896
       0.104 |      535.698 |      535.802
       0.105 |     1052.750 |     1052.855
       0.104 |      589.661 |      589.765
       0.082 |     1816.381 |     1816.463
       0.088 |      346.198 |      346.286
     197.388 |      447.182 |      644.569
       0.106 |     1830.271 |     1830.377
       0.106 |      879.807 |      879.914
       0.082 |      666.135 |      666.217
       0.107 |      249.056 |      249.163
       0.110 |      528.110 |      528.220
       0.102 |     2115.946 |     2116.047
       0.088 |     1793.022 |     1793.110
       0.102 |      675.463 |      675.565
      26.592 |      640.827 |      667.420
       8.114 |      320.280 |      328.394
       0.143 |     1506.581 |     1506.724
       0.100 |      893.377 |      893.477
       0.080 |     1188.563 |     1188.643
       0.095 |     1353.645 |     1353.741
       0.099 |      994.292 |      994.390
       0.083 |      798.586 |      798.669
       0.110 |     1320.362 |     1320.471
       0.091 |      734.334 |      734.425
       0.082 |     1297.671 |     1297.753
       0.122 |      488.816 |      488.938
       0.090 |     1231.058 |     1231.148
       0.103 |     1391.710 |     1391.813
       0.087 |      415.838 |      415.925
       0.107 |      932.480 |      932.588
       0.106 |     1668.733 |     1668.840
       0.107 |     1873.678 |     1873.785
       0.110 |      534.898 |      535.008
       0.100 |      289.377 |      289.478
       0.123 |      555.481 |      555.604
       0.090 |     1300.878 |     1300.968
       0.088 |      460.324 |      460.412
       0.109 |     2549.734 |     2549.843
       0.101 |      533.856 |      533.957
       0.070 |      409.024 |      409.094
       0.096 |      892.766 |      892.862
       0.114 |     2774.438 |     2774.553
       0.088 |     2311.304 |     2311.392
       0.096 |     1564.491 |     1564.587
       0.101 |      765.519 |      765.620
       0.077 |      862.360 |      862.438
